SNR, SatLat, SatLong, SatAlt, NORAD, ServerTime, Station
-3,20.30254650026658,-79.87657143113655,547.8412866367235,46494,1654541066547,K4CWF_1
-3,37.28654178837043,-115.61711786018583,568.8212799493476,46494,1654508545422,K4CWF_1
-3,41.0485052686798,-114.51209144112562,569.5360480387762,46494,1654508484511,K4CWF_1
-3,44.800850329986005,-113.30452253151326,570.2396390912136,46494,1654508423608,K4CWF_1
-3,48.541579037271816,-111.96509186118918,570.9131544902139,46494,1654508362706,K4CWF_1
-2,18.39139478866159,-96.27823961606865,565.7244303162906,46494,1654503105512,K4CWF_1
-2,22.183088399810654,-95.4413176282404,566.2274440937563,46494,1654503044621,K4CWF_1
-2,25.970683858107826,-94.57235400962993,566.803989510181,46494,1654502983752,K4CWF_1
-2,29.753366847149678,-93.6628180175931,567.4395441912548,46494,1654502922802,K4CWF_1
-2,33.53023475779528,-92.70227770293474,568.1180475776282,46494,1654502861900,K4CWF_1
-2,37.2385116605525,-91.69507679066568,568.8105603050399,46494,1654502801009,K4CWF_1
-2,41.00059091186248,-90.59120306886909,569.5222457242126,46494,1654502740126,K4CWF_1
-2,44.7530796335914,-89.3851045797418,570.2230222120934,46494,1654502679198,K4CWF_1
-2,48.49397965658229,-88.04757845056598,570.8940033013087,46494,1654502618305,K4CWF_1
-2,52.22058612734581,-86.53840786245986,571.5164848724153,46494,1654502557407,K4CWF_1
-10,46.74993055575151,-111.94072935688366,556.8557611126962,46494,1654461065014,K4CWF_1
-10,42.98794052877939,-110.664853918348,555.2347199938586,46494,1654461004311,K4CWF_1
-10,35.430837165122085,-108.43944802054867,552.1483963137935,46494,1654460882345,K4CWF_1
-10,31.63902724556479,-107.44505766115118,550.7284783829773,46494,1654460821420,K4CWF_1
-10,27.840082522267174,-106.50822694196003,549.4195065434797,46494,1654460760511,K4CWF_1
-10,24.035060560957053,-105.61719661352527,548.2414067143354,46494,1654460699654,K4CWF_1
-10,20.224915558559402,-104.7624643149795,547.2123463620346,46494,1654460638716,K4CWF_1
-2,50.30019856514435,-89.3531625109696,558.365742899462,46494,1654455378409,K4CWF_1
-2,46.55141510736617,-87.93427556777921,556.7246995102878,46494,1654455317529,K4CWF_1
-2,39.01445429393711,-85.5122081886483,553.5331599604187,46494,1654455195724,K4CWF_1
-2,35.230473909822074,-84.44962990016346,552.0288872357951,46494,1654455134810,K4CWF_1
-2,31.438209557699636,-83.45861576130704,550.6155818321595,46494,1654455073906,K4CWF_1
-2,27.701208721549353,-82.5393927090066,549.3348221481665,46494,1654455013013,K4CWF_1
-2,23.895940621442595,-81.64983687077552,548.1634944907892,46494,1654454952111,K4CWF_1
-2,20.085584702816682,-80.796267213579,547.1420091665577,46494,1654454891206,K4CWF_1
-2,37.47797531281092,-116.52903350343045,568.9628137608606,46494,1654422370085,K4CWF_1
-2,44.99119432762954,-114.2059621694007,570.2802651817801,46494,1654422248277,K4CWF_1
-2,48.7312951194367,-112.85888942576385,570.901861336718,46494,1654422187388,K4CWF_1
-17,18.024522114952056,-97.3236381509108,566.0277392582102,46494,1654416939183,K4CWF_1
-17,21.816218967371956,-96.48948793873517,566.4773988642573,46494,1654416878278,K4CWF_1
-17,25.603947463420344,-95.6240389468199,567.0006230759691,46494,1654416817381,K4CWF_1
-17,29.386898565281562,-94.71891576591356,567.5832684023844,46494,1654416756499,K4CWF_1
-17,33.16418318080945,-93.76389783800789,568.2096289322253,46494,1654416695586,K4CWF_1
-17,36.934778214263225,-92.74622700031435,568.8627445434186,46494,1654416634698,K4CWF_1
-17,40.6974756637127,-91.64960924512255,569.5247362452083,46494,1654416573766,K4CWF_1
-17,44.45077294314974,-90.45275503727889,570.177153779021,46494,1654416512871,K4CWF_1
-17,48.19272403115336,-89.12716583853211,570.8013353401384,46494,1654416451974,K4CWF_1
-3,46.926548166433,-112.9698722213969,556.2004705902618,46494,1654374896716,K4CWF_1
-3,43.16435560131762,-111.68753210057989,554.5792387935899,46494,1654374835797,K4CWF_1
-3,39.39041020750299,-110.52394335813086,553.0045202573092,46494,1654374774886,K4CWF_1
-3,35.606577068611436,-109.45315785524849,551.4993322355167,46494,1654374713982,K4CWF_1
-3,31.876563345229936,-108.47148261692618,550.108362736365,46494,1654374653094,K4CWF_1
-3,28.07725666976724,-107.531305498841,548.8063165532776,46494,1654374592195,K4CWF_1
-3,24.271825606732985,-106.63760948355637,547.637157310649,46494,1654374531283,K4CWF_1
-3,20.461233658891725,-105.78076615366227,546.6191019803236,46494,1654374470381,K4CWF_1
-88,51.152357070814915,-90.66768000841196,558.010205506579,46494,1654369220295,K4CWF_1
-88,47.40636322157997,-89.20832922456253,556.3650442880689,46494,1654369159376,K4CWF_1
-88,43.64578560227222,-87.9084942786583,554.7403675602491,46494,1654369098500,K4CWF_1
-88,39.87317779479098,-86.73132781131343,553.1594387032046,46494,1654369037578,K4CWF_1
-88,36.090472284898944,-85.64987618304352,551.6453268114465,46494,1654368976683,K4CWF_1
-88,32.29918840519551,-84.64390448015905,550.2205067247123,46494,1654368915782,K4CWF_1
-88,28.5005837089738,-83.6978554484002,548.9064739494561,46494,1654368854880,K4CWF_1
-88,24.695740843413425,-82.79948926455573,547.7233653687126,46494,1654368793976,K4CWF_1
-88,20.948136134489697,-81.95280394110314,546.7052564445376,46494,1654368733083,K4CWF_1
-88,17.133737659238047,-81.12156115096641,545.8343784552799,46494,1654368672191,K4CWF_1
-88,40.36382531685259,-116.65059199939562,569.4202941787444,46494,1654336151063,K4CWF_1
-88,44.118108662522474,-115.46365406481017,570.0287849298711,46494,1654336090175,K4CWF_1
-88,47.86129077883846,-114.15086054345939,570.6111768507735,46494,1654336029244,K4CWF_1
-88,17.575262776745266,-98.38486879412851,566.216392120371,46494,1654330774361,K4CWF_1
-88,21.36715139782468,-97.55398059805236,566.6092068356347,46494,1654330713449,K4CWF_1
-88,25.15521887890041,-96.6926835527526,567.0763746451166,46494,1654330652555,K4CWF_1
-88,28.938659423449003,-95.79278554543008,567.6041746368865,46494,1654330591644,K4CWF_1
-88,32.716596027814106,-94.8443156748595,568.1772905537409,46494,1654330530767,K4CWF_1
-88,40.25177334572458,-92.74860394895774,569.3920795001704,46494,1654330408963,K4CWF_1
-88,47.6886625401867,-90.27902997893995,570.5692240369135,46494,1654330287130,K4CWF_1
-88,28.949809845321525,-71.85431383287775,567.6051816792351,46494,1654324846135,K4CWF_1
-88,32.72773161471437,-70.90568323164231,568.1752348840537,46494,1654324785252,K4CWF_1
-88,36.49915201581096,-69.89602324515374,568.7739697511415,46494,1654324724346,K4CWF_1
-88,40.26288176797236,-68.80951152048324,569.3838283748219,46494,1654324663435,K4CWF_1
-88,44.01746040255321,-67.6255266146757,569.9866398835002,46494,1654324602531,K4CWF_1
-3,64.00255805811045,23.637271148929436,564.7391568660623,46494,1654513052043,R8ACZ
-3,60.34928519197322,26.243167622871585,563.2228974768386,46494,1654512991138,R8ACZ
-3,56.65971229948686,28.374330782285032,561.6447273345148,46494,1654512930240,R8ACZ
-3,52.94356775546342,30.17074325574767,560.0255201717946,46494,1654512869346,R8ACZ
-3,49.207098527272755,31.723495607513083,558.3872800313484,46494,1654512808446,R8ACZ
-3,45.45451240974984,33.09425357203912,556.7527863287387,46494,1654512747527,R8ACZ
-3,68.35526629122721,43.44808762969522,566.4102753960842,46494,1654507381645,R8ACZ
-88,64.41200307410539,47.24067469356897,564.8413756257887,46494,1654507314555,R8ACZ
-88,60.76359296329679,49.9121429125319,563.3251283668378,46494,1654507253644,R8ACZ
-88,57.016774562408244,52.12112485229406,561.7186885245119,46494,1654507191446,R8ACZ
-88,53.2417051358834,53.97283330847564,560.0680794334648,46494,1654507129242,R8ACZ
-88,49.44520337305569,55.566526133087045,558.3963525929557,46494,1654507067060,R8ACZ
-3,45.57018087227219,56.99008583292788,556.7006506908128,46494,1654507004640,R8ACZ
-88,68.51629786113548,67.20088693589504,566.4284296846099,46494,1654501639887,R8ACZ
-88,64.81383107259082,70.84019505677834,564.9599873369452,46494,1654501576968,R8ACZ
-88,61.230517928168986,73.53887508385587,563.4769130657023,46494,1654501516062,R8ACZ
-88,57.427209783128596,75.83513855805752,561.8510874356753,46494,1654501453760,R8ACZ
-3,46.90654435021867,31.043904813319198,570.5634105695017,46494,1654473920402,R8ACZ
-3,50.63967746339066,32.47436487777337,571.19376969318,46494,1654473859499,R8ACZ
-3,58.052234616914205,36.01175516745899,572.2606996847608,46494,1654473737710,R8ACZ
-3,61.719625607075116,38.29542002769018,572.6630842987097,46494,1654473676789,R8ACZ
-88,65.40617566685964,41.175394908037916,572.961256701994,46494,1654473614598,R8ACZ
-88,69.03099882818852,44.904021593779945,573.1336866451411,46494,1654473552384,R8ACZ
-1,72.61260080719202,50.07875734740098,573.1677270772852,46494,1654473489890,R8ACZ
-15,34.78571305355835,51.244424507778916,568.3490410372824,46494,1654468372617,R8ACZ
-15,38.55320500221709,52.293829167086294,569.0390862888707,46494,1654468311703,R8ACZ
-5,42.37370412801875,53.450100300671444,569.7418064219437,46494,1654468249502,R8ACZ
-88,46.244979602195,54.743623674083096,570.4371249933201,46494,1654468186995,R8ACZ
-3,50.04175477860304,56.16836721742531,571.0829864430325,46494,1654468124592,R8ACZ
-13,53.822312141245895,57.79237506422025,571.6712595468016,46494,1654468062390,R8ACZ
-88,59.150682067810095,60.58353719571725,572.3710871899411,46494,1654467974991,R8ACZ
-88,62.86728819671463,63.052929149470444,572.7451533195153,46494,1654467912813,R8ACZ
-88,66.53748277522074,66.15800038666109,573.0031207643351,46494,1654467850612,R8ACZ
-2,73.61972500236168,75.89168779856216,573.1190000877141,46494,1654467726250,R8ACZ
-3,-39.681169249953726,107.21362083488808,569.9022915446494,46494,1654538508822,OzQube_TinyGS_433
-3,-35.91674462771599,108.28698182328411,569.1112629954641,46494,1654538447923,OzQube_TinyGS_433
-3,-32.20652853899046,109.27039117467832,568.3446188070166,46494,1654538387022,OzQube_TinyGS_433
-3,-24.64385057000077,111.10585899078137,566.892009022311,46494,1654538265160,OzQube_TinyGS_433
-3,-52.17834180951699,126.7164565009082,572.4322601571921,46494,1654532967073,OzQube_TinyGS_433
-3,-40.96055461300097,130.7635216095178,570.2171160785165,46494,1654532784130,OzQube_TinyGS_433
-3,-37.19910322786559,131.86631464602695,569.4255630949592,46494,1654532723203,OzQube_TinyGS_433
-3,-33.42951729324835,132.88890064439238,568.6392384068695,46494,1654532662290,OzQube_TinyGS_433
-3,-29.653025486179526,133.84785474572993,567.8766523893837,46494,1654532601390,OzQube_TinyGS_433
-3,-25.870651865494363,134.75613971813843,567.155430086962,46494,1654532540482,OzQube_TinyGS_433
-4,-26.922933099367167,97.60862304831092,550.0974146069502,46494,1654500098986,OzQube_TinyGS_433
-4,-30.66007765697965,98.5176618886165,551.4530897554723,46494,1654500038082,OzQube_TinyGS_433
-4,-34.452606814899866,99.49568549618601,552.941682548093,46494,1654499977204,OzQube_TinyGS_433
-4,-38.23702190005942,100.54188463736132,554.5202106738352,46494,1654499916283,OzQube_TinyGS_433
-4,-42.01194230179875,101.67423194651151,556.1661636238505,46494,1654499855381,OzQube_TinyGS_433
-4,-45.77565448845118,102.91641453387831,557.8563181139025,46494,1654499794508,OzQube_TinyGS_433
-4,-49.52592022842083,104.3004328996528,559.5671264342191,46494,1654499733582,OzQube_TinyGS_433
-11,-23.881870736093962,120.83667825721106,549.0815101747712,46494,1654494402096,OzQube_TinyGS_433
-11,-27.686083784170954,121.72590023709323,550.3606733924644,46494,1654494341185,OzQube_TinyGS_433
-11,-31.484148857889476,122.6604528366643,551.766957584904,46494,1654494280310,OzQube_TinyGS_433
-11,-39.05749645962739,124.71518378487661,554.8782802572914,46494,1654494158448,OzQube_TinyGS_433
-11,-42.83013798687019,125.86912536827121,556.538911263432,46494,1654494097578,OzQube_TinyGS_433
-2,-39.47478933818997,106.30796101168505,570.609829457575,46494,1654452333508,OzQube_TinyGS_433
-2,-35.710716373746315,107.37659489050957,569.8108900959987,46494,1654452272591,OzQube_TinyGS_433
-2,-31.93901556077528,108.37211930201019,569.0215243536886,46494,1654452211692,OzQube_TinyGS_433
-2,-28.160823595331603,109.30952464941147,568.2599699682905,46494,1654452150720,OzQube_TinyGS_433
-2,-24.377102823154996,110.20064011375902,567.5434586340116,46494,1654452089796,OzQube_TinyGS_433
-2,-20.588708818434565,111.05501156290597,566.8878892268222,46494,1654452028917,OzQube_TinyGS_433
-2,-16.79642649495698,111.88052319935301,566.3075230305676,46494,1654451967992,OzQube_TinyGS_433
-2,-51.911883498108295,125.86445843647395,573.1397373410764,46494,1654446791503,OzQube_TinyGS_433
-2,-48.18572009506655,127.35695524983966,572.4453731392314,46494,1654446730575,OzQube_TinyGS_433
-2,-44.44545748509683,128.68184412071543,571.6970330881695,46494,1654446669672,OzQube_TinyGS_433
-2,-40.693724464882216,129.878191934265,570.9137501863233,46494,1654446608758,OzQube_TinyGS_433
-2,-36.932455736087135,130.97444013431857,570.1147388666577,46494,1654446547859,OzQube_TinyGS_433
-2,-33.163144403141835,131.99184031811404,569.3190336005973,46494,1654446486956,OzQube_TinyGS_433
-4,-30.252975723643175,97.44879185536976,551.1340726071976,46494,1654413873680,OzQube_TinyGS_433
-4,-34.0464632012858,98.42040535121288,552.6606292473334,46494,1654413812756,OzQube_TinyGS_433
-4,-37.83191813749072,99.45852295034202,554.2800526501487,46494,1654413751858,OzQube_TinyGS_433
-4,-41.607982942066556,100.58061425000324,555.9697039868397,46494,1654413690954,OzQube_TinyGS_433
-4,-49.06338301037587,103.15283030578206,559.4368589604628,46494,1654413569151,OzQube_TinyGS_433
-2,-22.410596675671616,119.53590637276955,548.3645536065451,46494,1654408254459,OzQube_TinyGS_433
-2,-26.217194667231457,120.41026406577312,549.6366171537784,46494,1654408193485,OzQube_TinyGS_433
-2,-30.017966121847497,121.32608481047029,551.0442188187126,46494,1654408132655,OzQube_TinyGS_433
-5,58.4429374269434,-116.217576633497,562.682062533755,46494,1654547428197,VOneHJP
-5,54.73894936436823,-114.2736326487447,561.0808424363549,46494,1654547367482,VOneHJP
-5,51.011950471670154,-112.61263452209023,559.4486244436375,46494,1654547306338,VOneHJP
-5,47.26699787759136,-111.16050355499304,557.8078546686302,46494,1654547245446,VOneHJP
-3,34.7455219313677,-140.25070492472665,568.2321054117265,46494,1654514331018,VOneHJP
-3,38.51319484358689,-139.20207152084834,568.9496867462722,46494,1654514270121,VOneHJP
-3,42.27231738353632,-138.06628024232998,569.6692254213431,46494,1654514209227,VOneHJP
-3,46.02122476051561,-136.81934576931994,570.3718725239987,46494,1654514148309,VOneHJP
-3,49.75771091520517,-135.42882132508646,571.038717251633,46494,1654514087417,VOneHJP
-3,53.47874556788033,-133.84959440986714,571.6511521363464,46494,1654514026517,VOneHJP
-3,33.51649654197509,-116.64145385507527,568.1140567999046,46494,1654508606307,VOneHJP
-3,44.800850329986005,-113.30452253151326,570.2396390912136,46494,1654508423608,VOneHJP
-3,48.541579037271816,-111.96509186118918,570.9131544902139,46494,1654508362706,VOneHJP
-88,50.572937790210915,-137.33480765014517,558.5760162185625,46494,1654466872334,VOneHJP
-88,46.82538257170315,-135.90334519971293,556.9333508434765,46494,1654466811431,VOneHJP
-88,43.06369777335229,-134.62480580756502,555.311012075329,46494,1654466750545,VOneHJP
-88,39.290314817047616,-133.46416672574026,553.7322548765442,46494,1654466689621,VOneHJP
-88,35.50708618776603,-132.3957010437373,552.2200963555861,46494,1654466628754,VOneHJP
-10,61.55550657074141,-119.13230568936822,563.296556596024,46494,1654461308637,VOneHJP
-10,54.16736741665347,-114.96882301981564,560.1109836790474,46494,1654461186833,VOneHJP
-10,50.4978477904741,-113.36871017026355,558.4978013578038,46494,1654461126004,VOneHJP
-2,38.765995501303806,-140.0949723884835,569.0453637315877,46494,1654428094811,VOneHJP
-2,42.52447411618562,-138.9525833743718,569.714828440764,46494,1654428033884,VOneHJP
-2,53.667479970249516,-134.72960491169343,571.5317370497041,46494,1654427851180,VOneHJP
-2,61.041285722065986,-130.6787056588179,572.4186424233421,46494,1654427729388,VOneHJP
-2,64.6775606929654,-127.96826845138757,572.7129574053342,46494,1654427668486,VOneHJP
-2,41.23941104608777,-115.41941566820644,569.6276905268251,46494,1654422309187,VOneHJP
-2,44.99119432762954,-114.2059621694007,570.2802651817801,46494,1654422248277,VOneHJP
-2,48.7312951194367,-112.85888942576385,570.901861336718,46494,1654422187388,VOneHJP
-2,52.45694832567867,-111.33711022264,571.4740049588609,46494,1654422126472,VOneHJP
-3,54.40490791855352,-116.04637959307026,559.4895639032356,46494,1654375018522,VOneHJP
-3,50.674528957160796,-114.40631230177485,557.8449516480796,46494,1654374957612,VOneHJP
-3,46.926548166433,-112.9698722213969,556.2004705902618,46494,1654374896716,VOneHJP
-88,34.122174355661535,-142.3478965910647,568.3318284181078,46494,1654341997558,VOneHJP
-88,45.402328816373625,-138.96549710009393,570.1766010660003,46494,1654341814851,VOneHJP
-88,49.14121054175394,-137.60143806417457,570.751796784275,46494,1654341753953,VOneHJP
-88,52.80441067396927,-136.08426807066,571.268476411471,46494,1654341693051,VOneHJP
-88,56.51000818929137,-134.30362603358745,571.7264407640641,46494,1654341632155,VOneHJP
-88,40.36382531685259,-116.65059199939562,569.4202941787444,46494,1654336151063,VOneHJP
-88,44.118108662522474,-115.46365406481017,570.0287849298711,46494,1654336090175,VOneHJP
-88,47.86129077883846,-114.15086054345939,570.6111768507735,46494,1654336029244,VOneHJP
-88,51.590801912526445,-112.67417867089428,571.1491264352408,46494,1654335968351,VOneHJP
-88,55.30303599579228,-110.97995067789238,571.6247638463537,46494,1654335907448,VOneHJP
-88,58.99269576188704,-108.98997724143321,572.0210402952589,46494,1654335846553,VOneHJP
-88,54.976186763899705,-141.22043148556162,559.0688258819318,46494,1654294600777,VOneHJP
-88,51.24816969731504,-139.5431964549121,557.4278546703945,46494,1654294539862,VOneHJP
-88,43.802748784089445,-136.7957051825429,554.1942190259142,46494,1654294418084,VOneHJP
-88,40.029930090161834,-135.613878613756,552.6206875147254,46494,1654294357160,VOneHJP
-88,36.24695161346956,-134.52877009053282,551.1158042767738,46494,1654294296254,VOneHJP
-10,54.904001864732265,-117.24967464413623,558.9913282929219,46494,1654288854860,VOneHJP
-10,51.17553567801932,-115.57718628034957,557.3507216608732,46494,1654288793970,VOneHJP
-10,47.49045763947135,-114.13904157734564,555.7372067320339,46494,1654288733080,VOneHJP
-10,43.729450461714606,-112.83590666962152,554.1197424210377,46494,1654288672155,VOneHJP
-1,37.61295498871953,-142.35403871922884,568.8451339238945,46494,1654255768131,VOneHJP
-1,45.126006311315514,-140.02332616205518,569.978855741093,46494,1654255646325,VOneHJP
-1,52.59162348978297,-137.14142895181487,570.9926199633146,46494,1654255524522,VOneHJP
-1,59.98145715035526,-133.2886665295881,571.7447970343828,46494,1654255402711,VOneHJP
-1,36.382516958487905,-118.76311927603106,568.7208923066064,46494,1654250043416,VOneHJP
-1,40.14657290448236,-117.67927304843518,569.2878271904883,46494,1654249982523,VOneHJP
-1,43.90157462864732,-116.49866886144927,569.8486979431291,46494,1654249921608,VOneHJP
-1,47.645649351662925,-115.19403166390816,570.3852656085492,46494,1654249860734,VOneHJP
-1,51.37627981947725,-113.7280296071504,570.8793802832433,46494,1654249799812,VOneHJP
-1,55.0899246698158,-112.04808994430867,571.3133375835569,46494,1654249738910,VOneHJP
-1,58.721108049954644,-110.11292559107972,571.66508616788,46494,1654249678022,VOneHJP
-1,62.38308079607961,-107.74460909425792,571.930776268764,46494,1654249617116,VOneHJP
-17,48.38059575948329,-115.43319001362096,555.4162161249506,46494,1654202575319,VOneHJP
-15,45.13472912767262,-117.04651229594654,569.8917005453659,46494,1654163728279,VOneHJP
-15,48.874884867292224,-115.6935055605972,570.368344766307,46494,1654163667389,VOneHJP
-15,56.307927044192525,-112.39819239228295,571.1620011725754,46494,1654163545584,VOneHJP
-13,52.30011257833471,-117.97982327888175,556.4070933999128,46494,1654116466906,VOneHJP
-17,47.26255880823519,-117.25628612989706,569.992084109781,46494,1654077520244,VOneHJP
-17,54.71127847722771,-114.15377147058089,570.742410777686,46494,1654077398465,VOneHJP
-2,62.56897398579112,-0.16946389562159436,563.4942230529823,46494,1654432601426,NSO_Gaj
-2,58.89921087626545,2.2286939526442278,561.9399435604491,46494,1654432540585,NSO_Gaj
-2,55.1975078022535,4.214772778757001,560.3348329842884,46494,1654432479675,NSO_Gaj
-2,51.47199912241918,5.9064063316776325,558.7003028364416,46494,1654432418770,NSO_Gaj
-2,47.7280045033899,7.381396820965013,557.0587413455687,46494,1654432357884,NSO_Gaj
-2,43.96917506328112,8.693156260261308,555.433154858566,46494,1654432296930,NSO_Gaj
-2,40.26003859783297,9.86096777793134,553.8723533813445,46494,1654432236043,NSO_Gaj
-2,60.09354381198709,25.43882518205321,562.4051858991415,46494,1654426815838,NSO_Gaj
-2,56.40107794960418,27.54314721887658,560.8142566121678,46494,1654426754922,NSO_Gaj
-14,42.2858225666866,4.58549033782895,569.7662643046206,46494,1654393568903,NSO_Gaj
-14,46.03464197820242,5.832797052046123,570.3967961739336,46494,1654393507968,NSO_Gaj
-14,57.133034876250925,10.604878924200289,571.993699237395,46494,1654393325355,NSO_Gaj
-14,64.44767530919619,15.453678009362834,572.6539862514874,46494,1654393203733,NSO_Gaj
-14,33.53460849293493,26.011371312452614,568.2629422170585,46494,1654387965966,NSO_Gaj
-14,37.242766585353095,27.018609940504085,568.8914341966283,46494,1654387905062,NSO_Gaj
-14,41.004794562023996,28.12255300030083,569.537769222633,46494,1654387844174,NSO_Gaj
-14,44.75729888600897,29.328762010728187,570.1732197083093,46494,1654387783272,NSO_Gaj
-14,48.49828734905208,30.66645893512609,570.7791898548367,46494,1654387722388,NSO_Gaj
-14,52.22504528470288,32.17588407419378,571.3372604484093,46494,1654387661458,NSO_Gaj
-14,59.618678809644436,35.9647971559679,572.2390544190312,46494,1654387539651,NSO_Gaj
-14,66.87666319289471,41.58896079089914,572.7480920808375,46494,1654387417849,NSO_Gaj
-88,67.01934394384128,-4.932937252327826,564.6186060461132,46494,1654346504217,NSO_Gaj
-88,63.406879303163535,-1.7614625886330761,563.1386707731162,46494,1654346443306,NSO_Gaj
-88,59.745296921781026,0.7547335683822372,561.5865901700099,46494,1654346382410,NSO_Gaj
-88,56.04929638859045,2.823458882381704,559.9821705101722,46494,1654346321525,NSO_Gaj
-88,52.32790893597372,4.574899559638217,558.3466008692767,46494,1654346260586,NSO_Gaj
-88,48.586979315938805,6.094347893401274,556.7021160069689,46494,1654346199749,NSO_Gaj
-88,44.830482849840905,7.439880076281334,555.0716418765242,46494,1654346138807,NSO_Gaj
-88,41.061238332683565,8.652393056952112,553.47841222039,46494,1654346077938,NSO_Gaj
-88,60.93849470632158,23.93057289507752,562.0511651705965,46494,1654340657682,NSO_Gaj
-88,53.53846588652265,27.97084970691885,558.8340909255621,46494,1654340535936,NSO_Gaj
-88,49.8647018844851,29.533864178235465,557.2175116986318,46494,1654340475046,NSO_Gaj
-88,42.34788954423135,32.18750210657347,553.9728127409435,46494,1654340353181,NSO_Gaj
-4,41.835564685267485,3.480073708766811,569.6029133320953,46494,1654307403374,NSO_Gaj
-4,45.5858280395649,4.712544743594393,570.1882228531631,46494,1654307342478,NSO_Gaj
-4,49.32409453419046,6.084316368591374,570.7405683993875,46494,1654307281607,NSO_Gaj
-4,53.0474461734127,7.638759953773427,571.241814152495,46494,1654307220665,NSO_Gaj
-4,56.75171162287976,9.437817103453131,571.6744329464909,46494,1654307159758,NSO_Gaj
-4,36.851465549797744,25.945116056583075,568.7999964903556,46494,1654301739563,NSO_Gaj
-4,40.614451066218045,27.03979113448348,569.3975696798852,46494,1654301678656,NSO_Gaj
-4,44.3681403299995,28.234185930556876,569.986594358149,46494,1654301617773,NSO_Gaj
-4,48.11059772453542,29.556617739869104,570.5486902910679,46494,1654301556877,NSO_Gaj
-4,51.83920187914439,31.04597337357572,571.0656128886521,46494,1654301495971,NSO_Gaj
-4,59.17807790226867,34.73466296455495,571.8883710049167,46494,1654301374168,NSO_Gaj
-4,62.83535857559136,37.16389022208047,572.1686511675989,46494,1654301313222,NSO_Gaj
-4,66.44797023097557,40.20623934131149,572.3393305629579,46494,1654301252350,NSO_Gaj
-1,67.2147643629814,-6.094352053968286,563.9916927612694,46494,1654260335676,NSO_Gaj
-1,63.60482754878746,-2.8782706126131794,562.5085372686481,46494,1654260274789,NSO_Gaj
-1,59.94470371720063,-0.33230134419027074,560.9554232047449,46494,1654260213848,NSO_Gaj
-1,56.249524034955684,1.757137653531694,559.3521046811275,46494,1654260152969,NSO_Gaj
-1,48.84924804385911,5.030437576874253,556.1072777435229,46494,1654260031195,NSO_Gaj
-1,45.09296488065556,6.386843522819408,554.4835929919454,46494,1654259970276,NSO_Gaj
-1,41.32376753717073,7.607739118043043,552.8987467125089,46494,1654259909412,NSO_Gaj
-1,37.543803840785316,8.723445381418225,551.3758776705445,46494,1654259848443,NSO_Gaj
-1,53.80131962310759,26.886436764253688,558.2334928838382,46494,1654254367363,NSO_Gaj
-1,50.066728692920776,28.489660155870574,556.5947640347604,46494,1654254306455,NSO_Gaj
-1,42.54985558516749,31.1595849725664,553.3655029106785,46494,1654254184647,NSO_Gaj
-12,34.09180616584052,24.231836607127892,568.3324806086521,46494,1654215611182,NSO_Gaj
-12,37.860698882496735,25.26723613715607,568.8755980191418,46494,1654215550306,NSO_Gaj
-12,45.37255031531337,27.611908004826986,569.9595329069043,46494,1654215428509,NSO_Gaj
-12,49.11181953098136,28.97476952825144,570.4641452661035,46494,1654215367625,NSO_Gaj
-12,63.869906279187184,36.994174046598744,571.8249279374377,46494,1654215123990,NSO_Gaj
-15,47.53133958261549,4.562001357873235,554.8306938694759,46494,1654173837837,NSO_Gaj
-15,43.76946681752158,5.866897448599069,553.2307923809094,46494,1654173776952,NSO_Gaj
-12,42.96451667044065,1.913858454634869,569.5106947151844,46494,1654135039690,NSO_Gaj
-12,46.71178854502652,3.1845112014008192,569.9920623344206,46494,1654134978774,NSO_Gaj
-12,34.212479279880604,23.30265160790695,568.337741845974,46494,1654129436745,NSO_Gaj
-12,37.981184813209545,24.340414846214024,568.8320376904303,46494,1654129375854,NSO_Gaj
-12,41.74178388938968,25.462505043700567,569.331356566744,46494,1654129314971,NSO_Gaj
-12,45.43126672248116,26.670797002874195,569.8100924034088,46494,1654129254074,NSO_Gaj
-3,59.0966799667864,3.0781443500621672,562.7365042090478,46494,1654518715872,DJ6OI_SATRX
-3,55.39723226912893,5.082600250117971,561.1421087612443,46494,1654518654935,DJ6OI_SATRX
-3,51.73484533610973,6.76159354754245,559.5407002016264,46494,1654518594070,DJ6OI_SATRX
-3,47.9928140746961,8.249667264900157,557.9008967694708,46494,1654518533143,DJ6OI_SATRX
-3,44.2357331916804,9.571392983440495,556.2721192520958,46494,1654518472272,DJ6OI_SATRX
-3,40.46628115839761,10.765519691469885,554.6776007741864,46494,1654518411363,DJ6OI_SATRX
-3,36.68645575341737,11.860279108227605,553.140461876832,46494,1654518350463,DJ6OI_SATRX
-3,45.65313965330125,-17.270252375746225,570.361015006988,46494,1654485430733,DJ6OI_SATRX
-3,49.390920986742564,-15.895657234904604,571.0129807515459,46494,1654485369862,DJ6OI_SATRX
-3,53.11362222815984,-14.33752501736749,571.6121955637564,46494,1654485308917,DJ6OI_SATRX
-3,60.434863535633625,-10.43003688059804,572.5751263296688,46494,1654485187113,DJ6OI_SATRX
-3,64.07804030904879,-7.817611360847328,572.9144324605286,46494,1654485126213,DJ6OI_SATRX
-3,67.66998593548222,-4.501674430116514,573.1365200295622,46494,1654485065274,DJ6OI_SATRX
-3,71.1825633149321,-0.09788622969897832,573.2291496582602,46494,1654485004397,DJ6OI_SATRX
